AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
34,2,1,0,1,0,2,2,4817.2,12,80000,8,501,2,2,2,2,65,65
44,,1,,1,0,,2,4817.2,12,160000,,501,2,2,,2,84,65
44,1,1,0,1,0,2,1,,9,70000,8,501,2,2,2,2,101,100
44,2,1,,1,0,2,1,4817.2,7,33000,5,501,2,2,2,2,86,100
64,2,,,2,0,2,1,4817.2,12,83000,8,501,2,2,,2,90,
70,1,1,,2,0,2,1,4817.2,12,80200,8,501,2,2,,2,61,90
68,1,1,0,,0,2,1,,9,81800,8,501,,2,2,2,87,88
71,2,1,,1,0,2,1,4817.2,7,,3,501,2,2,2,2,,88
49,2,4,0,1,,2,2,4817.2,5,12300,3,129,2,2,2,2,,168
,,6,0,1,0,2,,4817.2,,9600,2,,2,,,2,144,168
,2,1,0,1,1,3,,4817.2,10,47000,7,501,2,2,2,2,159,
33,,1,0,1,1,3,,4817.2,10,125000,9,,2,2,2,2,141,159
42,2,1,0,1,0,2,1,4817.2,9,,8,501,2,,2,2,86,86
52,1,1,,1,0,2,,4817.2,12,150000,9,501,,2,2,,87,86
84,1,1,,1,0,2,1,4817.2,11,74800,8,,,1,2,1,,
82,2,1,0,,0,,1,4817.2,9,6900,1,,,,2,2,94,90
,1,1,0,,0,2,1,,5,,7,458,,2,2,2,82,82
,2,1,,,,2,1,4817.2,5,24900,4,458,2,2,2,2,80,
36,,1,0,1,,6,1,4817.2,9,53000,7,,2,2,2,2,86,86
42,1,,0,6,4,6,1,,,54200,,317,2,2,,2,118,86
73,1,1,4,8,0,2,1,4817.2,12,275000,9,,2,2,2,2,53,
69,2,1,0,8,0,2,1,4817.2,9,74000,8,501,,2,2,2,60,53
51,2,1,0,1,,4,1,4817.2,10,65500,8,501,2,2,,,70,70
50,1,1,0,2,2,4,,4817.2,10,83000,8,501,2,2,2,2,92,70
17,2,6,0,9,2,4,1,,4,,,501,2,2,,2,,70
15,,6,0,9,2,,1,4817.2,,0,0,,2,2,2,2,,70
34,2,1,0,1,1,,1,4817.2,11,,9,,2,2,2,2,,68
34,1,,0,1,,3,,,11,,,501,2,2,2,2,60,68
36,,1,0,,,,1,4817.2,10,0,0,95,,2,,,161,161
36,1,1,,6,2,,1,4817.2,12,24200,4,95,2,2,,2,183,161
48,,1,0,1,1,3,2,4817.2,12,248400,9,501,,2,2,,130,130
,2,,,,1,3,2,4817.2,12,0,0,501,2,2,,,170,130
52,,4,4,1,1,,1,4817.2,,32000,5,184,2,2,2,2,256,256
41,1,6,4,,1,,1,4817.2,,82000,8,501,2,2,,2,356,256
35,1,1,0,1,0,2,1,,11,423000,9,501,2,2,2,2,98,98
32,,,0,1,,2,1,,11,70000,8,501,2,2,2,2,79,98
,1,1,0,6,,,2,4817.2,12,4600,1,15,2,2,2,2,,162
42,2,,0,,3,5,2,,10,0,0,15,2,2,,2,149,162
61,2,1,0,1,0,2,1,4817.2,10,0,0,501,2,2,2,2,171,170
69,1,,0,,0,2,,,12,149500,9,501,2,2,2,2,,170
,,1,0,,0,2,,4817.2,11,58000,7,,2,,2,2,260,
81,2,,0,1,0,2,1,4817.2,,55000,7,501,2,2,2,2,147,260
45,2,1,0,,2,4,1,4817.2,11,0,0,501,2,2,2,,57,57
41,1,1,0,1,2,4,1,4817.2,10,176500,9,501,2,2,2,2,51,57
72,1,1,0,,0,,1,4817.2,12,801400,9,501,,2,2,,,78
68,,1,0,1,0,2,1,,10,101500,9,501,,2,,2,77,78
67,2,1,0,1,0,2,1,4817.2,9,38750,6,501,2,2,2,2,90,89
67,1,1,0,1,0,,1,4817.2,10,51600,7,501,2,2,2,2,93,89
39,1,1,,6,,4,1,4817.2,11,225000,,,2,2,,2,99,99
37,,1,0,6,2,4,1,4817.2,9,3000,1,501,2,2,2,2,92,99
,1,1,0,1,0,3,1,4817.2,7,70000,8,501,,2,2,2,,60
58,2,1,0,1,,3,1,4817.2,9,96200,9,501,2,2,2,2,,60
23,1,6,,1,,3,1,4817.2,10,9600,2,501,,2,2,2,,60
29,2,1,0,6,0,2,2,4817.2,9,95000,9,501,2,2,2,2,42,42
31,1,,0,1,0,2,2,4817.2,9,68000,,501,2,2,,2,57,42
32,1,1,0,1,1,3,1,4817.2,10,,8,501,2,2,2,2,,88
36,,,0,1,,3,1,4817.2,11,,9,501,,2,2,,113,88
32,2,1,0,1,0,,1,,11,57000,,501,2,2,2,2,116,115
32,1,1,,1,0,2,1,4817.2,,110000,,501,2,2,2,,,115
62,,1,0,1,,4,,4817.2,12,201600,9,501,2,2,,2,122,121
62,2,,0,1,,4,1,4817.2,10,0,0,501,2,2,2,2,108,121
,,,0,1,0,4,1,4817.2,9,,5,,2,2,2,,127,121
20,2,6,0,1,0,4,1,4817.2,,,3,501,2,2,,2,147,121
45,2,4,0,9,0,6,2,4817.2,4,8300,2,48,1,,2,2,71,71
,,6,0,2,0,6,2,4817.2,8,,,48,2,2,2,2,158,71
23,1,6,,2,0,6,2,4817.2,1,8700,2,48,,,2,2,178,71
70,2,1,0,1,0,2,1,4817.2,,,3,501,,2,,2,68,69
63,1,1,,1,0,2,1,4817.2,12,170080,9,501,2,2,2,,86,69
77,2,,0,1,0,,1,,,20300,4,230,2,2,,2,44,
49,2,1,0,1,,3,,,7,25000,4,230,2,,,2,59,44
51,1,,0,1,0,3,1,4817.2,7,0,0,230,2,2,2,2,42,44
33,,1,0,6,,4,2,4817.2,11,390,1,1,,2,2,2,47,47
,,1,0,6,2,4,2,4817.2,,0,0,1,2,2,2,2,,47
53,2,,0,,0,2,1,,10,0,0,,,2,,2,,47
53,1,1,0,,0,2,1,4817.2,11,423000,9,501,2,2,2,,43,47
,2,1,,1,0,2,1,4817.2,10,71580,,501,,2,1,1,71,
75,2,,0,,0,2,1,4817.2,10,18400,3,,2,2,,2,72,71
36,,1,0,6,0,2,1,4817.2,10,,7,501,2,2,2,2,109,108
47,1,1,0,1,0,,1,4817.2,9,,8,501,2,2,2,2,94,108
75,1,1,0,,,2,1,4817.2,11,352000,9,501,2,2,2,2,57,
,2,1,0,1,0,2,1,4817.2,9,46900,,501,2,2,,2,48,
51,2,1,0,1,,2,1,4817.2,10,,9,,2,,2,2,323,323
33,1,,0,,0,2,1,4817.2,5,46200,7,501,2,2,2,2,,323
,1,6,0,1,0,2,,,4,8000,2,60,2,2,2,2,,323
67,1,1,0,1,0,2,1,4817.2,9,311000,9,,2,2,2,2,73,72
67,2,1,,1,0,2,1,4817.2,8,30000,5,,2,2,2,2,71,72
40,1,1,0,1,2,4,1,,,,9,501,2,2,2,2,166,166
40,,1,0,,2,,1,4817.2,10,67000,8,501,2,2,,2,147,166
53,2,6,0,,,2,,,10,188000,9,501,2,2,,,91,91
,,,,1,0,2,1,4817.2,12,190000,9,,2,2,2,2,72,71
58,2,1,0,1,0,2,,4817.2,10,90000,9,501,2,,2,2,63,71
41,2,1,0,1,2,4,1,,,110000,,501,2,2,2,2,,80
41,,1,0,1,2,4,1,4817.2,,120000,9,501,2,2,2,2,,80
,1,1,0,1,,5,1,,11,424000,9,501,2,2,2,2,,309
,2,,0,1,,5,1,,10,100000,9,501,,2,2,2,,
75,,,,2,0,,1,4817.2,9,74700,8,501,2,,2,2,76,
34,1,6,,,0,,1,4817.2,1,14400,3,501,1,,2,2,255,75
76,1,,,1,0,2,,4817.2,,79600,8,,,2,2,2,120,121
77,2,,0,1,0,2,1,,12,71260,8,501,2,2,,2,123,121
59,1,1,,6,0,2,1,4817.2,12,473000,9,501,2,2,2,2,,
57,2,1,0,6,0,2,,4817.2,12,423000,9,,2,,2,2,,162
28,2,1,0,1,0,2,,4817.2,9,52600,7,455,2,2,,2,,66
28,1,1,0,1,0,2,1,4817.2,,25000,4,455,2,2,2,2,,66
45,1,,0,1,2,4,1,4817.2,9,123700,9,501,2,,2,2,80,80
45,2,1,0,1,,,1,4817.2,9,243300,,501,2,2,,2,105,80
15,,6,0,1,,4,1,4817.2,4,0,,,2,2,,2,60,80
69,1,1,,1,0,,,4817.2,12,441500,9,,2,2,2,2,,
68,2,,0,1,0,2,1,,12,426200,,501,2,,,,80,80
29,,5,3,2,3,4,2,4817.2,,,1,11,2,2,2,2,56,56
38,2,,,1,2,,1,4817.2,12,169000,9,501,2,2,,2,75,75
38,,1,0,1,2,4,1,4817.2,12,57000,7,501,2,,2,2,91,75
39,1,1,0,1,1,3,,4817.2,,,5,501,2,2,2,2,,103
36,2,1,1,1,,3,1,4817.2,9,,,501,,2,2,2,84,103
28,1,1,0,,,2,2,4817.2,9,130070,9,501,2,2,2,2,151,151
,,1,0,1,0,,,4817.2,9,39000,,501,2,2,2,,127,151
,,1,0,1,0,,1,4817.2,9,242300,9,501,2,2,2,,69,69
33,,1,,1,0,2,1,,10,970,1,501,2,2,2,2,82,69
66,1,,,,0,2,,4817.2,10,10000,2,,2,2,2,,49,
65,2,1,,1,0,,1,4817.2,10,113000,9,501,2,,2,2,48,48
,2,,0,1,0,,1,4817.2,9,,,501,2,2,,2,117,117
49,,,0,1,0,3,1,4817.2,,,9,,,2,,2,93,
20,2,,0,1,0,,1,4817.2,7,0,,501,2,2,2,2,117,117
66,,,,1,0,,1,4817.2,10,93000,9,,,,2,,75,75
66,1,1,0,1,0,2,1,4817.2,11,179900,9,501,2,2,,2,78,75
30,1,1,0,1,0,2,,,,110000,9,501,2,,2,2,57,57
29,,1,4,1,0,2,,,11,76000,8,501,2,2,2,2,51,
63,2,,0,1,0,2,1,,11,93700,9,501,2,,2,2,73,73
26,1,6,0,,0,,1,4817.2,9,10000,2,501,2,2,2,2,,73
,1,1,0,6,0,2,2,,11,16700,3,98,,,,2,79,79
,2,1,0,,0,2,2,,11,0,,98,2,,2,2,,79
57,2,1,0,1,0,2,1,,10,-1300,0,501,2,2,,2,46,
57,1,1,,,0,2,1,4817.2,10,200000,9,501,2,,2,2,54,46
44,1,,0,,2,4,1,,,86000,9,462,2,2,2,2,125,125
43,2,1,0,1,,4,1,4817.2,10,,,462,2,2,2,2,106,125
15,,6,0,1,2,4,1,,3,0,,462,2,2,2,2,123,125
49,1,1,,1,,4,1,4817.2,12,175000,9,501,2,2,2,2,,150
,2,1,0,1,,4,1,,10,60000,7,501,2,2,,2,,150
18,2,,0,,0,4,1,,,0,,501,2,2,2,2,200,150
,2,6,0,,,4,1,4817.2,4,0,0,501,2,,2,,200,150
,1,1,,1,,3,1,4817.2,9,80200,8,501,2,,2,2,86,86
45,1,,0,1,0,3,1,4817.2,12,100000,9,501,2,,,,80,86
60,,,0,1,,3,,4817.2,,68400,8,501,2,,2,2,82,
,,1,0,1,0,,1,,10,58300,7,382,2,2,,2,,
74,2,1,,1,0,,1,4817.2,9,0,0,,2,2,2,2,50,49
66,1,1,0,1,0,2,1,4817.2,9,43930,6,330,2,,2,2,80,80
,2,,,1,0,2,1,4817.2,9,7000,2,,2,2,2,2,80,80
,1,1,0,1,0,2,,4817.2,10,98500,9,501,,,1,1,,
,2,1,,1,,2,1,4817.2,10,74700,8,,2,2,2,2,84,84
37,,1,0,1,1,3,1,4817.2,,185000,9,501,2,2,2,2,70,70
,,1,0,1,1,,1,4817.2,,30500,5,501,2,2,2,2,61,70
61,1,1,0,2,0,,1,,9,160000,9,,2,,2,2,34,34
,2,1,,2,,2,1,4817.2,10,82000,8,501,2,2,2,2,,34
,,1,0,1,0,2,2,4817.2,9,54700,,345,2,,2,2,123,123
24,,1,0,6,,,2,4817.2,9,3500,,345,2,2,2,,74,123
50,2,1,0,6,3,5,1,4817.2,9,160000,9,,,,2,2,60,
50,1,1,0,1,,5,1,,,,9,501,,2,2,2,65,60
15,2,6,0,9,,5,1,4817.2,4,0,,501,2,2,2,2,,60
64,2,,0,,0,,1,4817.2,9,24000,4,287,,1,1,2,85,86
72,1,1,,1,0,2,1,4817.2,5,25000,4,,2,2,1,1,87,86
31,2,1,0,1,2,4,1,4817.2,9,30000,,448,2,2,2,2,74,74
31,1,1,0,1,2,4,1,4817.2,9,85200,8,448,2,2,2,2,66,74
40,2,1,0,6,1,3,2,4817.2,10,0,0,501,2,2,,2,,173
40,1,1,0,6,1,3,2,4817.2,10,144000,9,501,2,2,2,,194,173
30,1,1,0,6,,2,2,4817.2,12,28900,5,170,2,2,2,2,64,64
26,2,1,0,6,0,2,2,,,0,,170,2,2,2,2,,64
37,,1,0,1,1,3,2,4817.2,,121000,9,501,,2,2,2,94,95
40,2,,,1,1,3,2,4817.2,9,54000,7,501,2,2,2,2,82,95
45,,1,0,1,3,5,1,4817.2,12,60000,,501,2,,,,73,73
41,,1,0,1,,5,,,12,423000,9,,2,2,,2,63,73
33,1,1,0,1,2,,2,,11,439000,9,501,2,2,2,,140,140
,,1,0,1,2,4,2,4817.2,9,0,0,501,,2,2,,,140
55,,1,0,1,1,4,1,4817.2,10,46000,7,500,2,2,2,2,123,123
56,1,1,0,1,1,4,1,4817.2,,,8,,,2,2,2,148,123
19,,6,0,1,1,4,1,4817.2,,4000,,500,2,2,2,2,,123
15,2,6,0,1,1,4,1,4817.2,,,,500,2,2,2,,147,123
63,2,1,0,6,,2,1,4817.2,9,,7,,2,,2,2,103,103
63,1,,0,6,0,2,1,4817.2,9,8000,,329,2,2,2,2,,103
37,2,1,0,1,2,,1,,12,74000,8,501,2,2,2,2,106,106
40,1,1,0,,2,4,1,4817.2,10,123000,9,501,2,2,2,2,126,106
51,2,,,,0,2,,4817.2,12,76550,8,501,2,2,2,2,,72
,,1,0,,0,2,1,4817.2,9,14150,,501,2,2,,2,90,72
74,1,1,,1,0,2,1,4817.2,10,40000,6,501,2,2,,1,,
66,2,1,0,1,0,2,1,4817.2,7,102000,9,501,2,2,2,,87,
65,2,1,0,1,0,2,1,4817.2,10,43100,,,2,2,2,2,113,112
68,1,1,0,1,0,2,1,4817.2,10,4000,1,309,,2,2,2,116,
48,1,1,0,1,1,3,,,11,424000,9,501,,2,2,2,150,
,,1,,9,,3,1,,12,,9,,2,2,2,2,217,150
,,1,0,1,,5,1,4817.2,,74000,,501,2,2,2,2,61,
,,1,2,1,0,5,1,4817.2,10,74000,8,501,2,2,,2,53,61
27,,2,0,1,0,5,1,4817.2,,14000,3,501,2,,2,2,75,61
22,,2,0,1,,5,1,4817.2,5,0,0,501,2,2,2,2,120,61
,2,1,0,1,0,2,1,4817.2,,62000,,501,2,2,2,2,176,176
26,1,1,0,1,,2,,4817.2,9,70000,,501,2,2,2,2,158,176
64,1,1,,,,2,1,4817.2,11,53250,7,401,2,2,,2,,79
68,2,1,0,,0,2,1,4817.2,10,14500,3,401,2,2,2,2,,
83,2,1,0,1,0,2,,,10,69900,8,,2,,2,1,,141
84,1,1,0,1,,2,1,4817.2,9,,6,,2,1,2,1,145,
31,,1,0,1,2,4,1,4817.2,9,0,,501,2,2,2,2,110,
32,1,1,0,,2,,,4817.2,11,202000,9,,2,2,,,97,
42,1,1,0,1,,3,1,4817.2,11,240000,9,501,2,2,,2,103,103
40,2,1,0,1,1,,,4817.2,9,,,501,2,2,2,2,88,103
42,2,6,0,1,1,2,1,4817.2,8,11000,2,62,2,2,2,2,87,86
46,,6,0,,,,,4817.2,6,30000,5,226,2,2,2,2,93,86
38,2,1,0,6,1,3,,4817.2,12,87000,9,501,2,2,2,2,,
39,1,1,0,1,,3,1,4817.2,,57000,7,501,2,2,2,2,87,89
65,1,6,0,,0,2,1,4817.2,4,26000,4,380,,2,2,2,87,
63,2,6,,,0,2,1,4817.2,5,32000,5,380,1,,2,2,92,86
54,1,1,,1,,8,1,4817.2,,,9,501,2,2,,2,79,
42,,,0,1,6,8,1,4817.2,9,0,0,501,2,2,,2,82,80
,,6,0,1,6,8,1,4817.2,4,,0,501,2,2,,2,59,80
68,2,5,0,1,,2,,4817.2,9,9000,2,,2,1,,2,,488
15,1,6,0,1,0,2,2,4817.2,4,0,,51,2,2,2,,368,488
33,,,0,6,0,2,1,4817.2,10,55000,7,374,2,2,2,2,,60
34,2,,0,6,0,2,1,4817.2,9,8000,2,,2,,2,,65,60
78,2,1,0,,0,2,2,4817.2,8,50300,7,491,,,2,2,78,78
82,2,1,0,2,0,2,2,4817.2,5,24600,4,,2,2,2,2,80,
,2,1,0,1,0,,1,4817.2,7,6300,1,39,2,2,2,2,91,91
,1,1,,,0,3,,4817.2,7,0,0,39,1,1,2,2,107,91
21,,,0,1,0,3,1,4817.2,7,1500,1,39,2,2,,2,,91
,1,,,1,0,2,1,4817.2,10,124200,9,501,2,,,2,80,80
63,2,1,,1,,2,1,4817.2,10,23000,4,501,2,2,2,2,83,
46,1,4,0,1,2,,2,4817.2,,63500,8,,2,2,2,,77,78
24,,1,,,0,2,2,4817.2,10,45000,6,267,2,2,2,2,70,69
25,,1,0,1,0,2,2,4817.2,,0,,267,,2,2,2,63,
30,1,1,0,,0,2,2,4817.2,8,43000,6,501,2,,2,2,51,50
31,,1,0,1,0,2,2,,,62000,8,501,2,2,2,2,57,50
47,1,4,4,1,0,2,2,4817.2,,20000,4,152,2,2,2,2,86,50
64,1,1,,1,,,1,4817.2,12,360000,9,501,2,2,2,2,,111
,2,1,0,,0,2,1,4817.2,9,20500,4,,2,2,2,2,98,
63,1,1,0,1,0,2,1,4817.2,12,100000,9,501,2,2,1,1,111,111
61,2,1,0,1,0,,,4817.2,11,0,0,501,,,2,2,99,111
,2,4,0,,2,3,1,4817.2,12,69000,8,339,2,,,2,85,85
44,,4,,2,2,3,1,4817.2,6,2700,1,20,2,2,2,2,160,85
32,2,1,1,1,,4,1,4817.2,9,,,,2,,2,2,,79
31,1,1,0,1,2,,1,4817.2,9,105000,9,,2,2,2,2,68,79
,1,,,1,0,,,4817.2,10,209400,9,,2,2,2,2,93,93
,,1,,1,0,2,1,4817.2,10,16200,3,501,2,2,2,,94,
28,1,6,0,,0,2,2,4817.2,10,139000,9,501,2,2,2,,209,209
25,2,6,0,,0,,2,4817.2,10,30000,5,501,2,2,,2,187,209
60,1,,,1,,2,1,4817.2,10,,9,501,2,2,,2,142,143
60,2,1,0,1,0,2,1,,9,90000,9,501,2,2,2,,124,143
48,2,4,0,,0,2,2,4817.2,8,40700,6,246,2,2,2,2,,
19,2,6,0,,,2,2,4817.2,,1000,1,246,2,2,2,,661,421
47,1,1,1,1,1,3,2,4817.2,9,70000,8,345,2,2,2,,187,188
47,2,1,1,1,1,3,2,4817.2,10,0,0,345,2,2,2,2,146,188
16,1,6,1,1,,3,2,4817.2,4,0,,345,2,2,2,2,171,188
52,1,4,0,1,2,3,,4817.2,10,65000,8,325,,1,,2,74,73
,2,6,0,1,,3,2,4817.2,4,1000,,325,,2,2,2,,73
79,2,1,0,1,0,2,1,4817.2,9,34200,5,,2,,2,2,98,98
80,1,1,0,1,,2,1,4817.2,12,161200,9,501,,2,,1,99,98
45,1,1,0,1,2,4,,4817.2,,,8,,,2,2,2,89,
43,2,1,0,1,,4,,4817.2,10,,9,501,2,2,2,2,87,89
15,,6,0,1,2,4,1,4817.2,4,0,,501,2,2,,2,,89
27,,1,0,1,0,2,2,4817.2,10,70000,,468,2,2,2,2,59,58
27,2,1,0,,0,2,2,4817.2,,,2,468,2,2,,,49,58
,1,,0,,0,3,1,4817.2,,56180,7,501,2,2,,2,,
73,2,1,,1,0,3,1,4817.2,10,45800,,501,2,,2,2,61,59
47,1,,,,0,3,1,4817.2,10,10000,2,501,,,2,2,,59
38,2,1,0,1,0,2,2,4817.2,12,150000,9,,,2,2,,90,
39,1,1,0,2,0,2,2,4817.2,10,,,501,2,2,,2,174,
30,1,1,0,1,0,2,2,,9,80000,8,475,2,2,2,2,,58
30,2,1,0,1,0,2,2,4817.2,9,0,,475,2,,,,,58
,1,1,,1,0,,1,4817.2,,447000,9,501,2,,2,2,83,
55,2,1,0,1,0,2,1,,9,13000,,501,2,2,2,2,83,83
73,1,1,0,,0,2,1,4817.2,10,11200,2,,2,,2,2,50,
72,2,,,1,0,2,1,,9,11100,2,144,2,2,,2,48,
,1,1,0,1,0,,,4817.2,,600,,397,2,,2,2,149,149
27,2,1,0,1,0,2,2,4817.2,11,,8,397,2,2,2,2,127,149
65,2,,,1,0,3,1,4817.2,9,36400,6,,2,2,,2,116,116
65,1,1,0,1,0,3,1,4817.2,,200000,9,,2,2,2,2,120,
,2,6,0,1,,3,1,,9,12000,2,501,2,,,2,168,
36,1,1,0,6,0,2,2,4817.2,10,,,0,2,,2,2,74,74
,2,1,0,6,0,2,2,4817.2,10,0,,,2,2,2,2,,74
,1,1,0,1,1,,1,4817.2,11,423000,9,501,2,2,2,2,50,50
48,,1,0,1,,3,1,,10,57200,7,501,2,,2,2,,50
15,2,6,0,,1,3,1,,4,0,,501,1,2,2,2,60,50
57,1,1,0,1,1,3,1,4817.2,,250000,9,,2,2,2,2,163,164
53,2,1,0,1,,,1,4817.2,10,120000,9,501,2,2,2,,150,164
17,1,6,0,1,,,1,,4,,,501,2,2,2,2,107,164
28,1,6,,6,0,2,1,,9,100000,9,501,2,2,2,2,105,104
,2,,0,6,0,2,1,,9,85000,,,2,2,2,2,118,104
54,1,4,0,1,1,,1,4817.2,,,9,501,2,2,2,2,82,82
16,2,6,0,,1,2,,,,0,,501,2,2,,,88,82
46,2,1,,1,3,5,,,9,16350,3,421,2,2,,2,77,77
45,,1,0,1,3,5,1,4817.2,9,110050,9,421,2,2,2,2,85,
17,2,,4,1,,5,1,4817.2,,20,,421,2,2,2,2,92,77
35,2,1,0,1,2,4,2,4817.2,10,2900,1,235,2,2,2,,86,86
34,,1,0,1,2,4,,,12,58000,,235,,2,2,2,71,86
78,1,3,0,1,,2,1,4817.2,6,37200,6,259,2,2,2,,105,
57,1,6,1,1,0,2,1,4817.2,4,,1,259,2,2,2,2,83,106
28,1,1,0,6,1,3,2,4817.2,12,20000,4,221,2,2,2,2,82,82
26,2,1,0,6,,3,,4817.2,,25000,,221,2,2,2,2,53,82
43,1,,0,6,2,4,1,4817.2,12,140000,9,501,2,2,2,2,175,175
41,2,1,0,6,,4,1,4817.2,10,0,0,,2,2,2,2,161,
,,,0,1,,2,1,4817.2,,182000,,,2,2,2,2,145,145
57,2,,,1,0,2,1,4817.2,9,0,0,501,2,2,,,126,145
48,2,1,0,1,0,2,1,,5,32000,,318,2,2,2,2,111,111
54,1,1,,,0,,,4817.2,,22000,4,318,2,2,2,2,85,111
66,1,1,0,,0,2,1,4817.2,7,54010,7,501,2,2,2,2,489,488
63,2,1,0,1,,2,1,4817.2,5,52010,7,501,2,2,2,2,,488
38,1,1,0,1,,,1,4817.2,11,,9,501,,,2,2,96,
38,2,1,0,6,0,2,1,,12,55000,7,501,2,2,2,2,,96
24,1,1,4,1,,2,2,4817.2,7,26400,5,274,,2,2,2,162,163
26,2,1,0,1,0,2,2,4817.2,,20000,4,274,,2,2,2,66,163
67,2,3,,2,0,3,1,2674.3,8,27600,6,,2,1,2,2,62,63
16,,6,0,2,0,3,1,,4,1270,1,142,2,2,2,,,63
,2,6,0,2,0,,1,2674.3,4,0,0,0,2,2,2,2,85,63
16,2,6,0,,0,,1,2674.3,,0,,0,,,2,2,,63
79,2,,0,2,,3,1,2674.3,5,6900,2,151,,1,2,2,37,
77,1,1,0,2,0,3,1,2674.3,5,12000,3,,2,1,2,2,,
,1,2,0,2,0,3,1,2674.3,5,11000,3,151,2,,,2,32,
,1,1,0,,0,3,1,,6,50000,8,501,2,2,2,2,30,30
62,2,1,0,2,,3,1,,9,48000,,501,2,,2,2,31,
43,2,,0,2,0,,1,2674.3,,5000,2,,,2,2,2,,30
,1,,0,1,1,,1,2674.3,7,73500,9,501,2,2,2,2,81,82
,2,1,0,1,1,3,,2674.3,9,70000,8,501,2,2,,2,78,82
16,2,6,0,,,,1,2674.3,,0,0,501,,2,2,2,87,82
54,2,1,0,1,0,,1,2674.3,10,0,0,501,2,2,2,2,,39
60,1,1,0,,0,3,1,,11,345000,,501,2,,2,2,,39
18,,6,0,1,,3,1,2674.3,5,,1,,2,2,2,2,39,39
,,,0,2,3,5,2,2674.3,,15800,4,200,2,2,2,2,56,56
49,1,1,,2,3,5,2,2674.3,,45000,7,200,2,2,2,2,53,
16,,6,0,,,5,2,2674.3,4,0,0,200,,2,2,2,47,56
41,2,6,0,,0,2,,2674.3,6,11900,3,98,2,,,2,156,155
,,4,,1,0,2,2,2674.3,,10700,3,81,,2,2,2,120,155
21,1,,0,,,2,2,2674.3,4,4700,,98,,2,,,180,155
25,1,1,0,2,,5,2,2674.3,9,46000,7,291,2,2,,2,51,52
,,1,0,2,3,5,2,2674.3,8,42000,7,291,2,2,2,2,66,52
49,2,,0,2,,6,,2674.3,5,7600,2,219,,2,2,,63,63
47,,1,,2,0,6,1,2674.3,7,,,219,2,2,,2,61,63
,1,,0,2,0,6,1,2674.3,1,,0,219,2,2,2,2,57,63
26,,6,0,2,,6,1,2674.3,4,,1,219,,2,2,2,72,
,,6,0,2,,6,1,2674.3,,0,,219,2,2,2,,86,63
47,2,6,,2,,3,1,,,,5,501,2,2,2,2,97,97
31,1,6,0,2,0,,1,2674.3,,106000,9,501,,2,2,2,172,97
23,,,0,2,0,3,1,2674.3,7,,,501,2,2,2,2,87,97
37,,1,0,2,3,5,2,,10,41500,7,,,2,2,2,32,
,,1,0,2,3,5,2,2674.3,7,7500,2,160,,2,2,2,,32
53,,,,,1,4,2,2674.3,4,9300,2,,2,,2,1,30,30
67,1,,0,2,1,4,2,2674.3,1,11600,3,,,2,2,2,25,
,1,6,0,2,,4,2,2674.3,5,17300,,144,2,2,2,2,,30
,,6,0,2,1,,2,2674.3,4,,0,144,2,2,,2,28,30
57,2,1,0,2,0,2,1,2674.3,,91200,9,,,2,2,2,54,53
,,,,2,0,2,,,9,100000,9,501,,2,2,2,61,53
70,2,,0,2,0,2,2,2674.3,9,54400,,,2,2,,2,193,
19,2,6,,,,2,2,2674.3,7,600,1,362,1,,,2,182,194
,,,0,2,0,4,1,,,22000,5,,,2,,,31,31
39,,,0,2,,4,1,2674.3,,0,,,2,2,2,2,63,31
22,,6,0,2,0,,1,2674.3,7,0,0,83,2,2,2,,,31
25,,1,0,2,,3,2,2674.3,7,21900,5,208,2,2,2,,172,172
29,1,1,0,2,1,3,2,2674.3,7,20800,5,208,,2,2,2,132,172
50,2,6,0,2,0,2,,2674.3,5,24000,,,2,2,2,2,92,92
21,,6,0,2,0,2,1,2674.3,7,4200,2,165,2,,2,2,112,92
72,1,,0,2,0,3,1,,9,31600,,,,2,,2,98,
70,2,1,0,2,0,,1,2674.3,,89000,9,,,2,2,2,77,99
20,,6,0,2,,3,1,2674.3,7,7700,,501,2,2,2,2,142,99
78,1,1,0,2,0,2,1,2674.3,10,25300,5,,2,2,,2,53,
,2,1,,2,0,2,1,2674.3,,23000,5,316,2,2,2,2,32,53
,1,6,0,2,0,2,2,2674.3,,6000,2,35,2,,2,2,177,
22,,,,2,,,2,2674.3,4,,0,35,,2,,2,184,
47,1,4,0,2,,3,2,2674.3,5,30000,6,,,2,,2,,175
,,6,0,2,0,3,2,2674.3,7,21000,5,256,,,2,2,164,175
54,1,6,0,2,0,3,2,2674.3,,0,0,256,2,,2,2,202,175
76,2,4,0,1,0,3,1,,7,12500,3,,2,2,2,2,251,
54,2,1,0,,0,3,1,2674.3,5,17000,4,,1,,2,,344,250
57,1,1,0,1,0,3,1,2674.3,7,50000,8,400,2,,2,2,354,250
67,,1,0,,0,,2,,4,,3,,,2,,2,91,91
66,2,1,,2,0,4,2,2674.3,,9500,3,,,1,2,2,72,91
32,2,6,0,2,0,,2,2674.3,,7300,2,138,2,2,2,2,,91
31,2,6,0,2,0,4,2,2674.3,7,6300,,138,,,2,,202,91
