AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
15,1,6,1,8,1,3,1,7990.5,,0,0,278,2,2,2,2,84,
,,6,,,2,,,,5,34000,5,113,2,,2,2,268,269
24,,,4,1,2,11,1,7990.5,5,12000,2,113,2,2,2,2,196,269
19,2,6,4,1,2,11,,7990.5,5,,1,113,2,,2,2,154,269
53,2,,4,1,2,,,7990.5,1,0,0,113,2,2,2,2,234,269
,,1,1,,2,11,1,,5,10200,2,,2,,,,240,269
16,1,6,,,2,11,1,7990.5,,,,113,2,,2,2,,269
,1,1,1,,4,6,1,7990.5,5,10000,,29,2,2,2,2,31,31
27,2,1,,1,,6,1,7990.5,4,0,0,29,2,2,2,2,,31
23,,6,1,1,2,3,2,7990.5,,16000,3,78,2,2,2,,,33
42,2,,4,1,4,5,2,7990.5,,5700,1,19,,2,2,,180,180
20,2,6,4,1,4,,,7990.5,5,0,0,0,2,,2,2,230,180
37,,6,0,1,3,,,7990.5,,,4,,2,1,2,2,44,44
18,1,,,9,3,5,,7990.5,4,13000,,,,1,2,2,62,44
17,2,6,0,9,3,5,,7990.5,4,,0,121,2,,2,,,44
39,1,,1,1,,5,1,7990.5,7,50000,7,165,2,2,2,2,75,
35,2,1,1,1,3,5,1,7990.5,,,0,,2,,2,,,
15,,,1,1,,,1,,4,0,0,165,2,2,2,2,,75
,2,6,,,1,3,2,7990.5,5,20000,4,98,2,2,2,2,,185
29,2,6,1,1,1,,2,7990.5,5,0,0,98,2,2,,2,369,185
48,1,1,0,1,0,2,2,7990.5,8,,8,440,2,2,2,2,,83
59,2,,0,,0,2,,,8,9500,2,440,2,2,,2,,83
38,2,6,0,1,0,2,2,7990.5,11,,4,190,2,,,2,,83
43,1,6,,1,0,2,2,7990.5,,9000,2,,1,1,2,2,62,62
77,2,3,0,1,0,2,2,7990.5,4,,,182,1,1,1,1,76,62
64,1,1,,,1,4,1,7990.5,,,4,76,,2,2,2,50,
52,2,,,8,1,4,1,7990.5,3,0,0,76,2,2,,2,,50
22,1,6,0,8,1,4,1,7990.5,5,,0,76,2,2,,2,51,
17,,,0,8,1,4,1,7990.5,4,40,,76,2,2,2,2,38,50
74,2,4,1,8,,2,2,7990.5,3,21200,,247,,2,2,,57,57
50,1,,1,8,0,2,,7990.5,,16500,3,247,2,2,2,2,69,57
26,2,6,0,2,3,4,2,7990.5,7,5800,1,22,2,2,,2,102,102
44,,6,1,8,0,5,,7990.5,1,50000,7,165,2,,2,2,,56
20,2,6,1,8,0,5,1,7990.5,,0,,165,2,,2,2,72,
,2,2,,8,,5,1,7990.5,,,5,242,2,2,2,2,97,56
54,1,4,0,,0,,1,,8,25000,4,302,2,,,2,68,68
81,2,4,0,,,3,1,7990.5,8,0,,,2,1,2,,76,
31,2,6,0,2,0,3,,7990.5,5,35000,5,302,2,2,2,2,109,68
33,2,6,1,,0,4,,,5,0,0,0,2,,2,2,92,92
20,1,6,1,1,,4,,7990.5,,0,0,0,2,2,2,2,100,92
53,1,1,,1,0,4,2,7990.5,3,0,0,0,2,2,2,2,107,92
51,2,1,1,1,0,,2,,3,0,0,,2,,2,2,104,92
,1,,1,1,2,5,2,7990.5,,38400,6,124,2,2,2,2,,67
41,,,1,,,5,2,7990.5,4,0,0,124,2,2,,2,60,67
,2,6,1,1,,5,2,7990.5,4,0,0,124,2,2,2,,67,67
15,2,6,1,1,2,5,2,7990.5,3,,0,124,2,2,2,,58,67
35,1,1,1,,4,6,1,7990.5,5,28000,5,83,2,2,2,2,56,56
,2,1,1,1,4,6,1,7990.5,5,0,0,,2,2,2,2,62,56
26,1,,0,,,4,2,7990.5,5,22400,4,86,2,2,2,2,105,104
,2,1,0,1,2,4,2,7990.5,4,,0,86,2,2,2,2,,104
,2,1,,,1,5,1,7990.5,,8400,2,245,2,2,2,2,,76
52,1,,1,8,1,5,,7990.5,,35000,5,245,2,,2,2,76,76
27,1,6,,8,,,1,7990.5,5,20000,4,245,2,,2,2,100,76
20,2,,1,8,1,,1,7990.5,,,3,245,2,2,2,2,90,76
29,,4,1,1,1,,2,7990.5,4,,2,67,2,2,,2,78,78
62,,1,1,,0,,2,,1,39900,6,436,,2,2,2,73,73
64,,,1,1,,3,2,7990.5,5,11690,2,436,,,2,,69,73
39,1,5,1,1,0,3,2,7990.5,5,34700,5,,,2,2,2,102,
36,1,4,1,1,4,5,2,7990.5,7,,5,114,,2,2,2,95,95
34,2,6,1,1,4,5,2,,4,0,0,0,2,,2,2,103,95
27,1,1,,1,0,2,2,7990.5,7,0,0,281,2,2,2,2,89,90
,2,1,1,1,0,2,2,7990.5,7,,7,281,2,2,2,2,157,
25,,6,1,,0,4,1,7990.5,5,27000,4,196,2,2,2,2,84,
24,,6,1,8,0,4,,7990.5,9,,0,196,2,,2,,62,84
21,,,1,,0,,1,7990.5,5,12000,2,196,2,2,2,2,62,84
20,1,6,1,8,0,4,,7990.5,4,12000,,196,2,2,2,,63,84
26,1,1,,8,2,4,1,,3,45500,6,178,2,2,2,,33,33
21,2,1,4,8,2,4,1,7990.5,4,0,0,178,,2,2,2,29,33
68,,,3,1,0,,,7990.5,1,,1,,2,,2,,69,70
68,2,1,3,1,0,2,1,,6,37400,6,,2,2,2,2,79,
35,2,6,1,8,3,,2,7990.5,,20000,4,77,2,2,2,2,80,
16,2,6,1,,3,4,2,7990.5,4,,,77,,,2,2,89,80
42,1,6,4,1,2,3,2,7990.5,,,,48,2,2,2,2,78,
19,1,6,,8,0,2,2,7990.5,5,,,183,2,2,2,2,41,41
25,,6,1,8,0,2,2,7990.5,5,,5,183,2,2,2,2,,41
68,1,1,0,1,0,2,2,7990.5,,45800,6,301,2,1,2,1,,56
61,2,1,,6,0,2,2,7990.5,1,,0,301,,2,,1,57,56
63,2,1,,1,0,2,1,,10,,6,501,2,2,,2,58,58
61,1,1,,1,,2,1,7990.5,6,,7,501,2,2,2,2,57,58
68,2,4,0,9,0,3,1,7990.5,7,,6,501,2,1,,2,40,40
50,2,6,1,9,,3,1,7990.5,,,4,,2,,2,2,46,40
25,,,0,9,0,3,1,7990.5,9,,8,501,2,2,2,,52,
53,1,,1,8,0,5,,7990.5,5,35000,5,270,2,2,2,2,38,37
54,2,1,1,8,0,5,1,7990.5,,,0,270,2,2,2,2,38,37
23,2,6,1,8,0,5,1,,,25000,4,270,,2,2,2,44,37
20,2,6,1,,0,5,1,7990.5,5,25000,4,270,2,2,2,2,45,37
18,2,6,1,8,0,,1,7990.5,5,0,0,270,2,2,,2,28,37
20,,6,,,2,3,,,,25000,4,122,2,2,2,2,76,76
,2,6,4,8,,3,2,,,22000,4,166,2,2,2,2,73,
33,2,6,1,,3,4,2,7990.5,,35000,5,135,2,2,,,,
45,1,6,1,1,2,3,2,7990.5,3,20000,,,2,2,2,2,165,
35,2,1,,1,3,5,2,7990.5,4,,0,99,2,2,2,2,54,
37,1,1,0,1,3,5,2,7990.5,5,30000,5,99,2,2,2,2,,54
42,2,4,0,1,2,3,2,7990.5,9,100000,9,490,2,2,,,59,59
15,1,6,0,1,2,3,2,7990.5,3,0,,,2,,2,2,67,
15,,6,0,1,2,3,2,7990.5,3,0,0,490,2,2,2,,69,59
37,,6,1,1,2,3,1,7990.5,4,,5,138,2,2,2,2,214,214
27,1,6,4,,2,3,1,7990.5,,26000,4,198,2,2,2,2,190,
,1,1,,3,0,3,1,7990.5,,246000,9,501,2,2,2,,33,33
,2,1,,,0,3,1,7990.5,,153000,,501,2,2,2,2,31,
25,1,6,1,3,0,3,1,7990.5,7,11000,2,501,2,,2,,41,33
,,1,,,1,4,1,7990.5,3,72000,8,501,,,,2,145,
53,,1,1,8,1,4,1,7990.5,,,6,501,,2,2,2,136,145
27,,6,1,,1,4,,7990.5,,42000,6,,2,2,,2,,145
17,1,,1,8,,4,1,7990.5,4,2500,1,501,2,2,2,,150,145
54,1,1,1,1,0,3,1,7990.5,,43000,6,,2,2,2,2,29,29
53,2,1,1,3,,3,1,7990.5,,0,0,317,1,1,2,2,29,29
26,1,6,1,3,,3,1,7990.5,7,19500,3,317,,1,2,2,39,29
24,,,,1,0,2,1,7990.5,4,34300,5,426,2,2,2,2,,155
73,1,4,,1,,2,1,7990.5,4,,6,426,2,2,2,1,,155
,,1,,,0,,1,7990.5,5,32000,5,188,2,2,2,2,201,201
,,1,1,,,,1,7990.5,8,0,0,188,2,2,,2,,201
20,1,6,1,1,0,4,1,7990.5,4,8400,2,188,1,2,2,,237,201
18,1,6,1,,0,4,1,,5,8700,2,,2,2,2,2,211,201
,,6,4,1,,5,2,7990.5,6,30000,,,2,2,2,2,185,
24,2,2,,,,5,2,,9,0,0,99,2,2,2,2,159,185
,1,1,0,,,2,,,5,0,0,0,2,2,2,2,65,
76,2,1,,2,0,2,1,7990.5,1,0,,0,2,2,,2,55,65
29,2,,1,8,1,2,1,7990.5,7,,4,120,2,2,2,,59,59
,,2,1,8,1,2,1,7990.5,,60000,7,456,2,2,2,2,50,59
48,,1,1,8,2,,2,7990.5,4,,,273,2,2,2,2,124,123
45,,1,1,8,2,6,,7990.5,,18000,3,273,2,2,,2,103,123
24,,6,1,8,2,6,2,7990.5,7,44000,,273,2,2,2,2,,123
22,2,6,1,8,2,6,2,7990.5,5,20000,4,273,2,2,2,2,106,123
17,2,6,1,8,2,6,2,7990.5,4,0,0,273,2,2,2,2,,123
,1,6,,,0,3,,,4,1500,1,295,,,2,2,50,50
,1,6,,8,0,3,,7990.5,5,29000,5,,2,,2,2,43,
55,2,,1,8,0,,2,7990.5,1,28200,,295,2,,2,2,,
36,2,1,1,8,4,6,1,7990.5,7,,0,132,,2,,2,175,175
45,1,1,1,8,4,6,,7990.5,,45000,,132,2,2,2,,184,
26,2,6,2,,3,,2,,4,35500,5,136,2,2,2,,205,205
40,1,1,,1,3,6,2,7990.5,,30000,5,149,2,2,2,2,100,101
,2,1,1,1,,6,2,7990.5,10,,4,149,2,,,,93,101
,2,6,1,1,3,6,2,,7,0,0,149,2,,,2,65,101
71,,4,,1,0,2,2,7990.5,5,37800,6,501,,2,2,2,,69
50,1,4,,,0,2,2,7990.5,6,47000,7,501,,,2,2,92,69
21,,,0,2,1,2,2,,,,1,16,2,2,2,2,81,81
58,,1,0,6,0,3,,7990.5,,33300,5,372,2,2,1,,53,
,2,1,0,6,0,3,2,,,33000,5,372,2,2,,2,54,
22,1,,0,6,0,3,,7990.5,5,7600,2,,,2,2,2,,
,1,1,1,,,4,1,7990.5,5,55000,7,212,2,2,2,,36,36
26,2,1,1,8,2,,,7990.5,12,,,,2,2,2,2,65,36
,1,4,4,8,0,3,1,7990.5,1,,,501,2,2,2,2,,62
53,,5,,8,0,,,,1,48000,,501,,2,2,2,,62
31,1,6,,8,0,3,1,7990.5,4,30000,5,501,2,2,2,2,143,
67,1,1,0,1,0,3,1,7990.5,,,8,,,2,2,2,74,75
62,2,1,0,,0,3,1,7990.5,5,29500,5,482,2,,2,2,66,75
31,,,1,1,0,3,1,7990.5,5,,1,482,2,2,2,2,105,75
34,2,,1,,,2,,7990.5,8,15600,3,501,2,2,2,2,85,85
37,1,,0,1,0,2,2,7990.5,5,157000,,501,2,2,2,2,82,85
50,2,,1,1,0,4,1,7990.5,5,45100,6,174,,2,2,2,,131
,2,4,1,1,,4,1,7990.5,,0,0,174,,2,2,2,,131
37,2,5,4,8,2,3,,7990.5,1,20000,4,98,2,,2,2,80,81
15,1,,4,1,2,3,2,7990.5,4,0,0,98,2,2,,,92,81
,2,,0,6,1,,1,7990.5,9,10000,2,,2,,2,2,,70
48,1,,0,6,1,7,1,7990.5,,48000,7,465,2,2,2,2,81,70
,2,6,0,6,,7,,7990.5,9,110000,9,465,,,,2,128,70
59,,2,0,,1,7,1,7990.5,7,20000,4,465,2,2,2,2,84,70
16,2,6,,6,,7,1,7990.5,4,0,0,465,2,,2,2,88,70
,1,4,0,6,1,7,1,7990.5,7,37000,6,281,2,2,,2,84,
23,2,6,0,6,0,4,2,7990.5,5,19000,3,148,2,2,,2,54,55
17,2,6,0,,0,4,2,7990.5,4,,0,148,2,2,,2,72,55
15,2,6,0,6,0,4,2,,4,,0,148,2,2,2,,72,55
,2,2,0,6,0,4,2,7990.5,9,19000,,148,,2,2,2,73,55
,,6,0,,3,,2,7990.5,5,,,58,,2,2,,96,96
38,2,5,1,1,1,2,,7990.5,5,,3,90,2,,2,2,79,
32,2,6,1,8,3,4,2,7990.5,5,30000,5,116,2,2,2,2,82,
34,,,1,,3,4,2,7990.5,,3000,,22,2,2,2,,,81
,,4,1,1,1,,1,7990.5,4,,6,223,,,2,2,,39
67,1,,,2,0,2,2,,8,31100,,210,2,2,,2,44,44
,1,6,0,2,0,2,2,7990.5,7,1200,1,210,2,2,2,,46,
73,1,1,4,,,2,2,7990.5,,11300,2,126,2,2,2,,70,69
,2,1,4,1,0,2,,7990.5,,,,126,2,,2,2,79,
34,1,6,1,1,0,4,,,5,28000,5,355,2,2,2,2,76,76
,1,6,1,1,,4,,7990.5,5,,,,2,2,2,2,81,76
32,1,6,1,,,4,2,7990.5,,30000,,355,2,2,2,2,111,76
61,,6,1,1,0,4,2,7990.5,6,10000,2,355,2,2,2,2,69,76
19,2,6,1,8,0,3,2,7990.5,5,0,0,206,2,2,2,2,39,39
22,,6,1,8,0,3,,7990.5,5,29000,5,206,2,2,2,,94,
41,2,6,1,8,0,3,2,7990.5,3,,,206,2,2,2,,107,39
43,1,6,1,,0,3,,,4,37000,6,343,2,,2,2,36,
20,,,1,8,0,3,1,7990.5,5,,3,343,,2,2,2,43,
18,2,6,1,8,0,3,1,7990.5,7,13000,3,,2,2,2,,27,
63,2,6,0,2,0,,2,7990.5,,32000,,323,1,1,2,2,63,
,2,5,0,2,0,,2,7990.5,7,23000,4,323,2,1,2,2,91,63
,,,1,8,2,3,2,7990.5,3,,0,0,,,2,,,104
30,1,6,1,8,2,3,2,7990.5,8,,5,269,2,,2,2,129,104
61,1,2,1,,,4,1,7990.5,1,38200,6,148,2,2,2,,30,31
16,,6,1,8,,4,1,,4,0,0,148,2,2,2,2,37,31
62,1,1,1,1,0,2,2,7990.5,4,0,,0,2,2,2,2,179,179
20,2,,1,,0,2,2,7990.5,5,,,,2,2,2,,161,
22,2,1,0,2,0,,2,,5,0,0,0,,2,2,2,33,33
26,1,1,0,2,0,,2,7990.5,4,0,0,,2,,2,2,33,33
,1,1,1,1,,2,1,7990.5,1,100000,9,501,2,1,2,,66,66
51,2,1,1,1,0,2,,7990.5,1,15000,3,501,2,2,,2,64,66
47,2,4,0,1,1,2,1,7990.5,7,3000,1,17,2,2,2,2,70,70
43,1,6,0,,1,2,1,,9,,7,,2,,2,2,107,70
51,1,1,4,1,0,3,2,,5,24000,4,350,,2,2,,57,57
51,2,1,4,1,0,,2,7990.5,11,,4,350,2,,2,,55,57
26,2,6,4,,0,3,2,7990.5,7,21600,4,350,,,1,2,131,57
31,1,,,,0,4,2,7990.5,4,25100,,422,2,2,2,2,354,354
37,2,1,1,1,,4,,7990.5,4,,6,422,2,2,2,,,
65,2,1,1,,0,,2,,5,0,0,422,2,2,2,2,332,354
60,1,1,,1,0,4,2,7990.5,4,,6,422,2,2,,2,285,354
60,2,1,1,1,0,2,1,7990.5,5,0,,,,2,2,,64,64
64,,1,1,1,0,2,1,7990.5,3,2360,1,13,2,2,2,2,67,
42,2,6,1,1,1,,2,,,,,,2,2,2,,181,180
40,1,6,1,,1,,2,7990.5,1,,6,305,,2,2,2,191,180
24,,6,1,1,1,6,2,7990.5,5,,0,175,2,1,1,2,202,180
,1,6,,1,1,,2,,6,28800,5,175,2,2,2,2,,180
,2,2,1,1,,6,2,7990.5,4,2300,,,,2,2,2,125,180
,2,6,1,1,1,2,2,7990.5,5,19000,,109,2,2,2,2,80,80
15,1,6,1,1,1,2,2,7990.5,4,0,0,109,2,2,,2,,80
43,1,1,1,3,3,6,1,7990.5,4,,5,,2,,2,,,151
43,2,1,1,3,3,6,1,7990.5,4,,4,201,,2,2,2,,151
18,1,6,1,3,3,6,1,7990.5,7,5000,,201,2,2,2,1,140,151
17,2,,1,3,3,6,1,7990.5,,5000,1,201,2,2,2,2,134,151
15,2,6,1,3,3,,1,,3,0,,201,2,2,,2,134,
24,2,1,1,,0,,2,7990.5,7,17000,3,287,,2,2,2,34,34
26,1,,,,,2,2,,5,,,287,2,2,2,2,37,34
44,2,5,4,,0,2,2,7990.5,7,40000,6,255,2,,2,2,28,
26,1,4,1,8,0,2,2,,4,3000,1,255,2,2,2,,,28
69,1,5,0,2,0,2,,,4,,2,,,2,2,2,153,152
,2,6,0,2,0,2,2,7990.5,4,0,0,58,2,2,2,2,225,152
,2,3,0,,0,,1,7990.5,8,,4,,,2,2,2,55,55
32,1,6,0,1,0,2,1,,,20000,4,301,2,2,2,,94,55
53,,4,0,2,1,,1,,8,42000,6,305,2,2,2,2,40,
30,2,6,0,2,1,,1,7990.5,7,,4,305,2,2,2,2,64,39
16,,6,0,2,1,3,1,,,300,1,,,2,2,2,30,39
43,1,1,2,8,0,,2,7990.5,4,65000,8,447,2,2,,2,156,157
,2,,0,2,0,,2,,5,14400,3,447,,,2,2,,
21,1,,2,8,,3,2,7990.5,,9100,2,447,1,2,2,2,,157
,2,1,1,1,2,5,2,,9,,,,,2,2,2,92,
26,1,1,1,,,5,2,7990.5,5,55000,7,178,2,2,2,2,,92
47,2,2,,,,5,2,7990.5,,0,,178,2,2,2,2,84,92
,,4,1,8,0,3,2,7990.5,5,38000,6,,2,2,2,2,189,189
59,2,4,1,,0,,2,7990.5,,42000,6,318,2,2,2,2,176,189
18,2,,1,8,0,3,2,7990.5,7,0,0,312,,2,2,2,,189
,1,2,,,0,3,,7990.5,7,,4,312,2,2,2,2,264,189
93,2,,0,1,0,3,1,7990.5,9,40000,6,429,,1,2,1,35,35
66,,2,,1,,3,1,,9,43800,,,,,2,2,56,35
36,2,4,,1,0,3,1,7990.5,1,1100,1,429,2,2,2,,47,
61,1,,1,1,,3,1,7990.5,2,7600,2,37,2,1,2,2,,60
60,2,,,1,1,3,,7990.5,2,0,,37,,1,2,2,56,60
,2,6,,,,3,1,7990.5,4,0,0,37,2,2,2,,,
61,2,3,0,1,0,,2,7990.5,4,31700,5,,2,2,2,,36,37
59,1,6,0,1,0,2,2,7990.5,,10400,2,246,1,2,2,2,52,37
35,,1,,8,4,6,1,,5,,8,205,2,2,2,,222,
30,2,1,1,8,4,6,1,7990.5,5,0,0,205,2,2,,2,,222
,2,,0,2,1,,,7990.5,7,5800,1,33,2,2,2,,,62
51,2,1,1,8,0,4,,7990.5,4,,5,323,2,,2,,67,67
52,,1,,8,0,4,,7990.5,3,30000,5,,2,2,2,2,,67
20,2,6,1,8,0,4,2,7990.5,7,18200,3,323,2,2,2,2,,67
79,2,,1,8,0,4,,7990.5,,6000,,323,2,1,2,1,112,67
48,1,6,0,1,2,3,2,7990.5,5,26000,4,,2,2,2,,43,43
,1,1,,1,2,5,,,9,,,154,,1,2,1,36,
47,,1,0,6,2,5,1,7990.5,,,5,154,,2,2,,35,36
18,,6,0,6,2,,,7990.5,5,0,0,154,2,,,2,41,36
15,1,6,0,6,2,5,1,7990.5,4,0,0,154,2,,2,2,34,36
77,,,0,2,0,6,,,5,15000,3,319,2,2,,2,110,110
51,1,6,0,2,0,6,1,,,3500,1,319,2,,2,2,,110
49,1,6,0,2,0,6,1,,5,48000,7,319,2,2,2,2,280,110
40,1,6,,2,,6,1,7990.5,4,32000,5,319,2,,,2,,110
,,6,0,,,6,1,7990.5,5,18000,3,319,2,2,2,2,194,110
21,1,6,,2,0,6,,7990.5,,0,0,319,,2,,2,170,110
,2,4,0,2,0,2,2,7990.5,,850,1,5,,,,2,,
23,,6,0,2,0,2,2,7990.5,6,0,0,5,,2,2,2,50,44
64,1,1,4,8,4,6,1,7990.5,9,,,281,,2,,2,36,35
,,1,4,,4,6,1,7990.5,3,0,0,281,2,2,,,,
17,2,,4,8,4,6,,7990.5,5,,,,2,2,2,2,36,35
16,2,6,,8,,,1,,4,0,0,281,2,2,2,2,36,
55,2,,1,,0,5,1,,3,35000,5,,,2,,2,160,161
30,2,4,,1,0,5,1,7990.5,4,12000,2,155,,2,2,2,301,161
15,1,6,1,1,0,5,1,,4,,0,,2,2,2,2,202,161
,2,1,1,1,0,,1,7990.5,4,0,0,76,2,,2,,181,181
,1,1,1,,,2,1,7990.5,3,,,76,2,2,1,,185,181
24,2,1,,,2,4,,7990.5,1,0,0,115,2,,2,2,,
27,1,1,,,2,4,2,7990.5,6,30000,5,115,2,2,2,,,64
60,1,1,1,1,0,3,,,3,,6,397,2,2,2,2,77,77
58,2,1,1,1,0,3,1,7990.5,3,22000,4,397,,2,,2,72,
30,1,4,1,1,0,3,1,,4,17000,3,397,2,2,2,2,149,
43,2,6,1,,1,2,2,7990.5,,12580,2,,2,2,,2,72,73
15,2,6,1,9,1,2,2,7990.5,3,0,0,,2,2,2,2,80,
30,2,6,1,,3,4,2,7990.5,8,15200,,58,,2,,2,184,184
,1,,,,0,,1,7990.5,,4800,,28,,,2,2,147,146
,2,5,1,8,0,2,1,,4,0,0,28,,,2,2,221,146
36,,6,,2,5,8,2,7990.5,9,,6,113,2,2,2,2,45,45
20,2,,0,2,5,,2,7990.5,7,0,,113,1,,2,2,67,45
18,1,6,0,2,5,8,2,7990.5,,9000,2,113,,,2,2,55,45
16,1,6,0,2,,8,2,7990.5,4,0,0,,2,2,2,2,36,45
82,,3,1,1,,2,1,7990.5,8,,4,,,1,2,1,69,70
55,2,4,1,1,0,2,,7990.5,,50000,7,,2,2,2,2,77,70
66,,1,0,2,,,1,7990.5,4,,7,501,2,2,2,1,79,79
64,2,1,0,2,0,2,,7990.5,4,27000,4,501,2,2,2,2,71,79
78,1,1,,1,0,3,1,,5,7300,,455,,2,2,2,233,232
62,2,1,1,1,,3,1,7990.5,4,17900,3,455,2,2,2,2,150,232
32,1,,,1,,,1,,8,65000,8,455,2,2,2,2,312,
,,4,0,1,0,2,1,7990.5,6,11000,2,129,2,,2,2,49,49
66,1,4,0,1,0,2,1,7990.5,6,8800,2,129,2,,2,,,
59,2,6,,1,,2,1,7990.5,5,16800,3,128,1,2,2,2,72,49
,1,4,0,,2,3,1,7990.5,7,,8,419,2,2,2,2,38,
46,,,,,1,4,1,7990.5,4,42200,6,164,2,2,2,2,78,78
,,1,1,1,1,4,1,7990.5,9,,0,,1,1,2,2,71,78
,2,,1,1,1,4,1,7990.5,9,0,0,164,2,2,2,2,,78
17,2,6,1,,1,4,1,7990.5,4,1600,1,,2,2,2,2,,78
37,1,,0,1,2,4,2,7990.5,7,55000,7,311,2,2,2,2,77,78
38,2,1,,,2,,2,,4,25000,4,311,2,2,2,2,60,78
37,2,4,,,3,4,,,5,55600,,214,,2,2,,67,66
27,1,1,0,1,,3,2,7990.5,5,86000,,422,2,2,2,2,60,60
30,2,,0,8,1,3,2,7990.5,5,0,0,422,,2,2,2,36,60
,1,1,0,1,,,,,4,45000,,,,,2,2,35,35
39,2,,0,1,0,2,,,9,,6,501,2,2,2,2,28,35
55,2,4,,1,0,,1,7990.5,7,39750,6,400,2,2,,,52,52
,1,6,0,1,0,2,1,7990.5,7,,5,400,2,,,,85,52
,2,3,4,2,0,2,,7990.5,7,4000,,,2,2,,1,,45
26,,6,,2,0,2,1,7990.5,7,26000,4,195,2,2,2,2,,45
,2,4,0,6,0,2,2,7990.5,,820,1,,2,1,,2,58,57
38,1,6,0,6,0,2,2,7990.5,,10000,2,64,,,2,2,,57
84,1,1,4,,0,2,2,7990.5,8,1500,1,64,1,,2,2,50,
81,2,1,4,8,0,2,2,7990.5,8,8300,2,64,2,,2,2,44,51
65,,4,0,1,0,2,2,7990.5,,1800,1,11,2,2,2,,69,69
42,1,6,0,1,,2,2,7990.5,4,0,0,11,2,2,,,126,69
30,2,5,1,1,2,,2,,4,79000,8,385,2,,2,2,90,
77,1,1,0,1,0,4,1,7990.5,9,,4,,,2,,2,74,
71,2,1,0,1,0,4,1,7990.5,8,11000,2,142,,,,2,64,74
,2,6,0,1,0,,1,7990.5,7,1500,1,142,2,2,2,2,,
38,2,5,0,9,3,4,,,9,,5,124,,2,,2,,55
39,1,4,1,8,3,,2,7990.5,5,25000,4,190,2,2,2,2,56,55
53,,,4,,,2,2,,5,45000,6,385,2,2,2,2,,60
57,1,,4,8,0,2,2,7990.5,5,20000,4,385,2,2,,2,88,
40,2,4,1,,2,5,1,7990.5,1,,5,100,2,,2,2,52,53
,1,3,,8,2,5,,,1,0,,100,2,2,,2,106,53
74,2,3,,8,,,,7990.5,1,0,0,,2,2,2,2,,
,,1,0,,0,5,,7990.5,4,18400,3,135,2,2,2,2,,46
79,,,0,,0,5,,7990.5,1,18200,3,135,2,,,,53,46
,2,6,0,2,0,5,1,,5,6000,2,135,,2,,2,77,46
54,1,6,0,2,0,5,1,7990.5,4,0,0,135,2,,2,,74,46
52,2,,,2,0,,1,7990.5,5,,0,,,1,2,,73,46
47,,6,0,2,0,5,1,7990.5,,0,0,,2,2,2,,86,
59,1,1,4,5,0,7,1,7990.5,5,35600,5,274,,2,2,2,76,
58,2,1,4,5,0,7,1,7990.5,3,,4,274,,2,2,2,,
27,1,6,,5,0,7,1,7990.5,5,34000,5,274,2,2,2,2,,76
23,1,6,4,5,0,7,1,7990.5,4,22000,4,274,2,,2,2,90,76
18,,,4,5,0,7,1,7990.5,5,0,0,274,2,2,,2,,76
26,2,,1,1,,7,1,7990.5,5,2000,,274,2,,2,2,175,76
51,,,0,2,2,5,1,7990.5,5,62400,,314,,2,2,,,41
44,2,1,0,,2,5,1,7990.5,7,35000,5,314,2,2,2,2,37,41
16,2,6,0,2,,5,1,7990.5,4,0,0,314,2,2,2,2,43,41
56,2,4,0,,2,,1,,5,0,,,,,1,2,54,41
,2,,1,1,4,5,2,,,14000,,46,2,2,2,2,171,172
,2,6,1,1,4,,2,7990.5,,0,0,46,2,2,2,2,160,172
79,2,3,0,1,0,2,1,7990.5,5,,,479,2,2,2,2,49,49
57,1,6,0,1,0,2,1,,,,6,479,2,2,2,2,69,
42,,1,1,1,,4,2,7990.5,5,32000,5,,2,,,2,45,45
,2,1,1,1,2,4,2,,5,0,0,124,2,2,,2,41,45
26,2,6,3,,1,2,2,7990.5,5,18600,3,106,2,2,2,,,
30,2,1,1,1,2,4,,7990.5,,,,188,2,,2,2,77,77
33,,1,1,1,2,4,1,7990.5,4,,5,188,,2,2,2,95,77
,1,,0,1,0,2,2,,4,,1,11,1,1,,,40,41
,2,1,0,1,0,2,2,7990.5,4,240,1,11,2,2,,1,,41
,2,,1,1,0,4,2,7990.5,6,34200,,300,,,,2,177,177
24,1,,1,1,0,4,,7990.5,5,37000,,300,2,2,2,2,,
20,2,6,,1,0,4,2,7990.5,4,,2,300,,2,2,2,246,177
80,2,3,0,,,2,1,7990.5,7,23660,4,172,2,2,2,2,,58
59,2,5,,1,0,2,1,,,,1,172,,1,2,2,81,58
,,,,6,0,3,2,7990.5,9,30000,5,468,2,2,2,,42,43
47,1,1,1,,0,3,2,7990.5,8,46000,6,468,,,,2,,
,2,,1,8,0,3,2,7990.5,6,17000,3,468,2,,2,2,25,
43,2,,1,8,,4,2,7990.5,,20000,4,,2,2,,2,,140
16,1,6,1,8,3,4,2,7990.5,4,,0,77,2,2,,2,,140
,2,6,1,8,3,4,,7990.5,4,0,0,77,2,,2,2,154,140
29,1,6,0,2,0,6,2,,7,40000,6,129,2,,2,2,82,
34,1,2,0,,0,6,2,7990.5,7,5400,,129,2,,2,,,82
32,,,,2,0,6,2,7990.5,7,180,1,129,2,2,,,142,82
